id,full_name,gender,device_type,ad_position,browsing_history,time_of_day,click,cluster,age_imputed
4348,User4348,Female,Desktop,Bottom,Shopping,Afternoon,1,1,62.0
488,User488,Non-Binary,Mobile,Side,Education,Evening,0,3,62.0
7,User7,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
2032,User2032,Male,Desktop,Bottom,Education,Morning,1,2,36.0
8252,User8252,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
9057,User9057,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,38.0
4592,User4592,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
6479,User6479,Male,Tablet,Side,Education,Evening,1,3,42.0
5439,User5439,Male,Tablet,Side,Social Media,Afternoon,1,4,38.0
1543,User1543,Non-Binary,Tablet,Top,Entertainment,Morning,0,0,49.0
1529,User1529,Female,Mobile,Top,Entertainment,Afternoon,1,3,20.0
4483,User4483,Non-Binary,Desktop,Top,Entertainment,Evening,1,1,40.0
255,User255,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
5921,User5921,Male,Desktop,Side,Entertainment,Night,1,2,40.0
813,User813,Non-Binary,Tablet,Top,Education,Morning,1,0,40.0
2017,User2017,Male,Tablet,Bottom,Shopping,Evening,1,4,42.0
9337,User9337,Non-Binary,Desktop,Top,Education,Night,0,2,52.0
9990,User9990,Male,Desktop,Bottom,Education,Night,1,2,25.0
7041,User7041,Female,Tablet,Top,Shopping,Afternoon,0,3,40.0
9057,User9057,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,38.0
4361,User4361,Female,Tablet,Top,Education,Afternoon,1,3,29.0
9185,User9185,Male,Mobile,Side,Shopping,Night,0,4,42.0
1587,User1587,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,45.0
79,User79,Male,Mobile,Bottom,Entertainment,Morning,0,0,40.0
4086,User4086,Female,Desktop,Top,Entertainment,Night,1,2,40.0
9057,User9057,Male,Desktop,Side,Entertainment,Night,1,2,38.0
2542,User2542,Female,Mobile,Top,Entertainment,Evening,1,3,58.0
2499,User2499,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,50.0
9977,User9977,Female,Mobile,Bottom,Social Media,Morning,0,4,57.0
3854,User3854,Male,Mobile,Bottom,Social Media,Afternoon,1,4,56.0
3658,User3658,Male,Desktop,Side,Entertainment,Night,1,2,45.0
6395,User6395,Non-Binary,Desktop,Bottom,Entertainment,Morning,0,2,40.0
3060,User3060,Male,Tablet,Bottom,Entertainment,Morning,1,0,40.0
7544,User7544,Female,Mobile,Top,News,Afternoon,1,3,42.0
661,User661,Non-Binary,Mobile,Side,Entertainment,Night,0,0,33.0
4539,User4539,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,54.0
8800,User8800,Female,Mobile,Bottom,Education,Evening,0,3,42.0
7249,User7249,Female,Mobile,Top,Education,Evening,0,3,42.0
119,User119,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,59.0
9057,User9057,Female,Desktop,Side,Entertainment,Afternoon,1,1,40.0
7151,User7151,Non-Binary,Tablet,Side,News,Evening,1,3,42.0
5053,User5053,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,61.0
58,User58,Female,Mobile,Top,Shopping,Morning,1,4,42.0
255,User255,Male,Desktop,Bottom,Entertainment,Night,1,2,31.0
4348,User4348,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
316,User316,Non-Binary,Desktop,Top,Social Media,Night,1,4,42.0
9239,User9239,Female,Desktop,Top,Entertainment,Afternoon,0,1,40.0
503,User503,Male,Desktop,Side,Social Media,Morning,1,4,43.0
9419,User9419,Male,Mobile,Side,Social Media,Afternoon,1,4,64.0
929,User929,Male,Desktop,Top,Entertainment,Night,0,2,24.0
9573,User9573,Non-Binary,Tablet,Top,News,Afternoon,0,3,42.0
1520,User1520,Male,Desktop,Top,Entertainment,Night,0,2,40.0
2917,User2917,Male,Desktop,Top,Shopping,Morning,0,4,42.0
5566,User5566,Non-Binary,Mobile,Bottom,Social Media,Morning,1,4,42.0
1348,User1348,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,60.0
2094,User2094,Male,Desktop,Bottom,News,Night,0,2,40.0
412,User412,Male,Tablet,Top,News,Evening,1,3,42.0
9057,User9057,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,38.0
6328,User6328,Non-Binary,Mobile,Side,Entertainment,Morning,0,0,40.0
3481,User3481,Female,Mobile,Top,Education,Evening,0,3,22.0
393,User393,Male,Desktop,Bottom,Shopping,Morning,1,4,40.0
8326,User8326,Female,Desktop,Bottom,Entertainment,Evening,1,1,23.0
9136,User9136,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
9888,User9888,Male,Mobile,Side,News,Morning,1,4,49.0
5280,User5280,Female,Desktop,Side,Entertainment,Afternoon,0,1,40.0
487,User487,Male,Mobile,Top,Education,Afternoon,1,3,28.0
1136,User1136,Female,Mobile,Side,Education,Evening,1,3,58.0
606,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
1524,User1524,Male,Mobile,Bottom,Entertainment,Night,1,0,24.0
3746,User3746,Male,Desktop,Top,Entertainment,Morning,1,2,40.0
9064,User9064,Female,Mobile,Top,Entertainment,Evening,1,3,41.0
5235,User5235,Non-Binary,Mobile,Top,Education,Afternoon,0,3,24.0
3060,User3060,Male,Desktop,Bottom,News,Morning,1,2,40.0
5495,User5495,Male,Mobile,Bottom,News,Afternoon,1,3,42.0
3042,User3042,Male,Mobile,Side,Social Media,Afternoon,1,4,42.0
2767,User2767,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
9064,User9064,Female,Mobile,Top,Entertainment,Evening,1,3,42.0
7941,User7941,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
6153,User6153,Non-Binary,Mobile,Side,Entertainment,Night,1,0,30.0
2290,User2290,Female,Tablet,Top,Education,Evening,1,3,41.0
7006,User7006,Female,Desktop,Top,Entertainment,Afternoon,0,1,41.0
8631,User8631,Female,Desktop,Top,Entertainment,Morning,1,2,40.0
1754,User1754,Female,Mobile,Bottom,Shopping,Morning,0,4,25.0
4230,User4230,Female,Tablet,Top,Education,Evening,1,3,35.0
4976,User4976,Female,Mobile,Bottom,Entertainment,Afternoon,1,3,34.0
6536,User6536,Male,Desktop,Side,Education,Night,0,2,60.0
5116,User5116,Non-Binary,Desktop,Side,Entertainment,Evening,0,1,40.0
226,User226,Male,Desktop,Side,Shopping,Morning,1,4,46.0
1549,User1549,Female,Desktop,Top,Entertainment,Afternoon,1,1,56.0
1122,User1122,Non-Binary,Desktop,Top,Entertainment,Morning,1,2,49.0
9905,User9905,Non-Binary,Tablet,Top,Entertainment,Evening,1,3,42.0
4360,User4360,Non-Binary,Tablet,Top,Education,Evening,0,3,26.0
3638,User3638,Non-Binary,Desktop,Top,Entertainment,Night,0,2,45.0
5780,User5780,Female,Mobile,Bottom,Entertainment,Afternoon,1,3,42.0
3325,User3325,Male,Mobile,Bottom,Education,Morning,1,0,40.0
9736,User9736,Female,Desktop,Bottom,Education,Evening,1,1,46.0
3803,User3803,Female,Mobile,Top,Education,Morning,1,0,40.0
8684,User8684,Non-Binary,Tablet,Top,Shopping,Afternoon,1,3,42.0
9311,User9311,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
1755,User1755,Non-Binary,Tablet,Top,Education,Evening,1,3,42.0
6519,User6519,Female,Desktop,Top,News,Afternoon,0,1,48.0
9806,User9806,Male,Desktop,Bottom,Entertainment,Evening,1,1,40.0
7313,User7313,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,40.0
7120,User7120,Male,Desktop,Bottom,Entertainment,Morning,0,2,40.0
2432,User2432,Female,Desktop,Bottom,Entertainment,Evening,0,1,40.0
3746,User3746,Male,Desktop,Bottom,Entertainment,Morning,1,2,40.0
1635,User1635,Female,Desktop,Top,News,Evening,1,1,54.0
6066,User6066,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
7502,User7502,Male,Desktop,Bottom,Entertainment,Morning,0,2,20.0
7438,User7438,Non-Binary,Mobile,Side,News,Morning,1,0,53.0
8744,User8744,Male,Mobile,Bottom,Shopping,Night,0,4,42.0
1539,User1539,Female,Desktop,Bottom,Education,Evening,1,1,43.0
5367,User5367,Male,Desktop,Top,Entertainment,Night,0,2,53.0
1041,User1041,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
3245,User3245,Female,Desktop,Side,Shopping,Afternoon,1,1,40.0
361,User361,Non-Binary,Desktop,Top,Entertainment,Night,0,2,40.0
5412,User5412,Female,Mobile,Top,Education,Evening,1,3,42.0
1305,User1305,Female,Tablet,Top,News,Night,1,0,40.0
7878,User7878,Female,Tablet,Side,Education,Afternoon,1,3,60.0
5921,User5921,Male,Desktop,Bottom,Entertainment,Morning,1,2,40.0
316,User316,Non-Binary,Desktop,Top,Social Media,Night,1,4,42.0
6886,User6886,Male,Mobile,Bottom,Education,Evening,1,3,43.0
8862,User8862,Female,Mobile,Side,Education,Afternoon,1,3,42.0
4228,User4228,Male,Desktop,Side,Entertainment,Morning,1,2,40.0
7999,User7999,Female,Mobile,Top,News,Afternoon,0,3,24.0
9463,User9463,Female,Desktop,Top,Entertainment,Morning,0,2,40.0
5301,User5301,Male,Mobile,Side,Social Media,Night,1,4,42.0
9570,User9570,Female,Mobile,Side,News,Evening,0,3,42.0
2804,User2804,Female,Desktop,Bottom,Education,Evening,1,1,40.0
606,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
7374,User7374,Male,Desktop,Top,Entertainment,Morning,0,2,40.0
8364,User8364,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
188,User188,Female,Tablet,Bottom,News,Morning,1,0,56.0
1524,User1524,Male,Mobile,Bottom,Entertainment,Night,1,0,24.0
9376,User9376,Female,Desktop,Bottom,News,Evening,0,1,37.0
6620,User6620,Female,Desktop,Top,Education,Morning,1,2,52.0
8684,User8684,Non-Binary,Tablet,Top,Shopping,Afternoon,1,3,42.0
3990,User3990,Male,Tablet,Side,Social Media,Evening,1,4,28.0
4392,User4392,Female,Tablet,Top,Education,Afternoon,0,3,42.0
1360,User1360,Non-Binary,Desktop,Bottom,Education,Evening,0,1,40.0
3081,User3081,Female,Desktop,Bottom,Education,Evening,0,1,40.0
8947,User8947,Male,Desktop,Bottom,Entertainment,Night,1,2,22.0
8147,User8147,Female,Desktop,Top,Entertainment,Night,1,2,40.0
9149,User9149,Male,Desktop,Side,Entertainment,Night,1,2,24.0
4620,User4620,Non-Binary,Desktop,Side,Entertainment,Night,1,2,43.0
3117,User3117,Female,Tablet,Bottom,Education,Afternoon,1,3,21.0
5634,User5634,Male,Desktop,Top,Entertainment,Morning,0,2,39.0
5423,User5423,Male,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
1635,User1635,Female,Tablet,Top,News,Evening,1,3,54.0
6466,User6466,Female,Tablet,Bottom,Entertainment,Night,0,0,44.0
2174,User2174,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,36.0
2529,User2529,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
400,User400,Non-Binary,Desktop,Side,Entertainment,Evening,1,1,40.0
6981,User6981,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,60.0
6100,User6100,Male,Desktop,Bottom,Education,Night,1,2,40.0
3355,User3355,Female,Tablet,Side,Education,Evening,0,3,42.0
2727,User2727,Non-Binary,Mobile,Bottom,Education,Afternoon,1,3,34.0
1586,User1586,Non-Binary,Desktop,Top,Entertainment,Night,1,2,38.0
5005,User5005,Male,Desktop,Top,Shopping,Morning,1,4,49.0
6487,User6487,Male,Tablet,Side,Entertainment,Morning,1,0,19.0
7466,User7466,Male,Mobile,Bottom,Shopping,Afternoon,1,4,47.0
1871,User1871,Female,Desktop,Top,Entertainment,Night,0,2,40.0
3990,User3990,Male,Tablet,Side,Social Media,Evening,1,4,28.0
8252,User8252,Male,Tablet,Side,Entertainment,Night,1,0,40.0
3072,User3072,Non-Binary,Mobile,Bottom,Entertainment,Night,0,0,32.0
1515,User1515,Male,Desktop,Bottom,Entertainment,Morning,0,2,44.0
6437,User6437,Non-Binary,Mobile,Side,Entertainment,Night,0,0,40.0
6771,User6771,Male,Desktop,Side,Shopping,Morning,1,4,42.0
4015,User4015,Male,Tablet,Bottom,Entertainment,Morning,1,0,44.0
5732,User5732,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
2311,User2311,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
7742,User7742,Male,Desktop,Top,Entertainment,Night,0,2,40.0
4824,User4824,Female,Mobile,Bottom,Entertainment,Morning,0,0,61.0
5912,User5912,Non-Binary,Mobile,Side,Education,Night,1,0,40.0
51,User51,Non-Binary,Tablet,Top,Entertainment,Night,0,0,64.0
4229,User4229,Male,Mobile,Side,Education,Afternoon,0,3,23.0
6258,User6258,Non-Binary,Tablet,Top,Entertainment,Night,1,0,40.0
9220,User9220,Female,Mobile,Side,Social Media,Night,1,4,21.0
449,User449,Female,Tablet,Side,Education,Evening,0,3,25.0
7080,User7080,Male,Desktop,Bottom,Entertainment,Evening,0,1,31.0
1446,User1446,Male,Desktop,Bottom,News,Night,1,2,40.0
3250,User3250,Non-Binary,Desktop,Top,Education,Night,0,2,61.0
2463,User2463,Female,Mobile,Side,Social Media,Evening,0,4,45.0
5425,User5425,Non-Binary,Mobile,Side,Education,Afternoon,1,3,42.0
676,User676,Non-Binary,Desktop,Bottom,Education,Morning,0,2,38.0
5881,User5881,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,26.0
732,User732,Male,Mobile,Bottom,Social Media,Morning,0,4,42.0
928,User928,Male,Mobile,Side,Social Media,Night,1,4,42.0
1225,User1225,Female,Tablet,Side,Education,Evening,1,3,27.0
1020,User1020,Non-Binary,Mobile,Side,Education,Morning,1,0,40.0
9157,User9157,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
228,User228,Male,Mobile,Top,Social Media,Evening,1,4,42.0
3364,User3364,Male,Mobile,Bottom,Social Media,Morning,0,4,42.0
1254,User1254,Female,Desktop,Bottom,Entertainment,Morning,0,2,32.0
6337,User6337,Male,Mobile,Top,Social Media,Night,1,4,42.0
3118,User3118,Male,Desktop,Top,Entertainment,Evening,1,1,57.0
1586,User1586,Non-Binary,Desktop,Top,Shopping,Night,1,2,40.0
4539,User4539,Male,Mobile,Bottom,Entertainment,Night,1,0,40.0
4509,User4509,Female,Desktop,Bottom,Education,Afternoon,1,1,29.0
8226,User8226,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
5851,User5851,Female,Mobile,Bottom,Education,Afternoon,0,3,60.0
1905,User1905,Male,Desktop,Bottom,Entertainment,Night,1,2,62.0
1805,User1805,Male,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
9422,User9422,Non-Binary,Mobile,Side,Entertainment,Night,1,0,21.0
8373,User8373,Male,Desktop,Side,Shopping,Afternoon,1,1,40.0
5198,User5198,Male,Desktop,Bottom,Education,Night,1,2,40.0
2309,User2309,Male,Tablet,Bottom,Entertainment,Morning,1,0,22.0
1914,User1914,Male,Mobile,Bottom,Shopping,Morning,1,4,42.0
670,User670,Female,Desktop,Top,Shopping,Afternoon,1,1,22.0
5513,User5513,Female,Tablet,Side,Education,Evening,0,3,42.0
3386,User3386,Male,Desktop,Top,Entertainment,Morning,0,2,62.0
3908,User3908,Female,Desktop,Bottom,Entertainment,Evening,1,1,50.0
4950,User4950,Male,Mobile,Side,Entertainment,Morning,1,0,28.0
7336,User7336,Male,Desktop,Top,Education,Night,0,2,40.0
1214,User1214,Female,Mobile,Bottom,News,Evening,1,3,26.0
7970,User7970,Male,Mobile,Side,Social Media,Morning,0,4,42.0
6865,User6865,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0,1,38.0
4086,User4086,Female,Desktop,Top,Entertainment,Morning,1,2,40.0
8484,User8484,Female,Desktop,Side,News,Afternoon,0,1,53.0
5699,User5699,Male,Desktop,Bottom,Entertainment,Morning,1,2,19.0
8753,User8753,Non-Binary,Desktop,Top,Entertainment,Morning,1,2,40.0
359,User359,Male,Desktop,Bottom,Entertainment,Evening,0,1,40.0
9442,User9442,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,40.0
3601,User3601,Non-Binary,Mobile,Top,Entertainment,Afternoon,1,3,42.0
9431,User9431,Female,Mobile,Top,Entertainment,Afternoon,1,3,42.0
5005,User5005,Male,Desktop,Top,Shopping,Morning,1,4,49.0
4348,User4348,Male,Desktop,Top,Shopping,Morning,1,4,42.0
1548,User1548,Female,Mobile,Top,News,Afternoon,0,3,38.0
6866,User6866,Non-Binary,Desktop,Top,Social Media,Evening,0,4,52.0
8251,User8251,Female,Tablet,Bottom,News,Evening,0,3,49.0
3633,User3633,Female,Desktop,Side,Entertainment,Night,0,2,20.0
6893,User6893,Female,Desktop,Top,Entertainment,Evening,1,1,21.0
9227,User9227,Male,Desktop,Side,Entertainment,Morning,1,2,40.0
1729,User1729,Female,Mobile,Top,Education,Afternoon,1,3,26.0
6086,User6086,Male,Desktop,Bottom,Entertainment,Morning,1,2,24.0
9223,User9223,Male,Tablet,Top,Social Media,Evening,0,4,42.0
7322,User7322,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
6886,User6886,Male,Mobile,Bottom,Education,Evening,1,3,43.0
503,User503,Male,Desktop,Side,Social Media,Morning,1,4,43.0
9967,User9967,Female,Mobile,Side,Education,Evening,1,3,42.0
7866,User7866,Male,Mobile,Side,Social Media,Morning,1,4,42.0
7924,User7924,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
805,User805,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
6861,User6861,Non-Binary,Tablet,Side,Education,Afternoon,1,3,42.0
9660,User9660,Male,Mobile,Top,Social Media,Night,1,4,42.0
5418,User5418,Male,Mobile,Top,Entertainment,Evening,1,3,34.0
5955,User5955,Female,Tablet,Side,Education,Evening,1,3,59.0
3803,User3803,Female,Mobile,Top,Education,Morning,1,0,40.0
5414,User5414,Female,Desktop,Bottom,Entertainment,Night,1,2,40.0
8423,User8423,Male,Tablet,Top,Education,Evening,0,3,42.0
5516,User5516,Female,Mobile,Top,Entertainment,Afternoon,0,3,42.0
4509,User4509,Female,Desktop,Bottom,Education,Afternoon,1,1,29.0
5930,User5930,Female,Tablet,Top,Entertainment,Morning,0,0,40.0
2602,User2602,Female,Desktop,Side,Shopping,Afternoon,1,1,40.0
1077,User1077,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,40.0
9617,User9617,Female,Tablet,Top,Shopping,Afternoon,1,3,63.0
1273,User1273,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,27.0
8949,User8949,Non-Binary,Mobile,Side,Entertainment,Night,1,0,26.0
7099,User7099,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
1178,User1178,Male,Desktop,Bottom,Entertainment,Evening,1,1,40.0
1002,User1002,Female,Desktop,Top,Entertainment,Afternoon,0,1,28.0
3658,User3658,Male,Desktop,Side,Shopping,Night,1,2,45.0
9290,User9290,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,61.0
6241,User6241,Non-Binary,Mobile,Bottom,News,Morning,0,0,33.0
565,User565,Male,Desktop,Top,Entertainment,Night,0,2,53.0
5223,User5223,Male,Desktop,Bottom,Education,Night,0,2,40.0
699,User699,Male,Mobile,Bottom,Social Media,Afternoon,0,4,62.0
6906,User6906,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,40.0
3345,User3345,Male,Desktop,Side,Social Media,Night,1,4,39.0
2756,User2756,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
1935,User1935,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,30.0
6438,User6438,Male,Tablet,Top,Shopping,Night,1,4,53.0
4753,User4753,Female,Tablet,Top,Entertainment,Night,0,0,40.0
3042,User3042,Male,Mobile,Side,Social Media,Afternoon,1,4,42.0
674,User674,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,40.0
4922,User4922,Female,Desktop,Side,News,Afternoon,0,1,40.0
5761,User5761,Non-Binary,Mobile,Side,Social Media,Morning,0,4,42.0
7892,User7892,Female,Mobile,Side,Entertainment,Evening,0,3,42.0
7652,User7652,Male,Mobile,Bottom,Education,Morning,1,0,40.0
1704,User1704,Female,Tablet,Bottom,Shopping,Evening,1,4,61.0
5409,User5409,Non-Binary,Desktop,Top,Entertainment,Evening,0,1,40.0
770,User770,Female,Mobile,Bottom,Education,Evening,1,3,42.0
2242,User2242,Male,Desktop,Bottom,Entertainment,Morning,0,2,40.0
3483,User3483,Male,Mobile,Side,News,Morning,1,4,20.0
7298,User7298,Male,Tablet,Bottom,Social Media,Morning,0,4,42.0
6733,User6733,Non-Binary,Tablet,Side,Education,Afternoon,0,3,42.0
8948,User8948,Non-Binary,Mobile,Bottom,Education,Morning,1,0,25.0
218,User218,Female,Tablet,Top,News,Evening,0,3,62.0
6553,User6553,Male,Desktop,Bottom,Education,Morning,1,2,40.0
5732,User5732,Non-Binary,Tablet,Bottom,Education,Evening,1,3,42.0
3297,User3297,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,18.0
6129,User6129,Male,Mobile,Bottom,Shopping,Evening,1,4,36.0
6990,User6990,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,21.0
5574,User5574,Female,Mobile,Bottom,Shopping,Afternoon,1,4,52.0
2289,User2289,Male,Desktop,Side,Shopping,Morning,1,4,42.0
3060,User3060,Male,Tablet,Bottom,News,Morning,1,0,40.0
1975,User1975,Female,Mobile,Top,Social Media,Morning,1,4,42.0
7398,User7398,Male,Tablet,Side,News,Evening,0,3,42.0
5439,User5439,Male,Tablet,Side,Social Media,Afternoon,1,4,38.0
6178,User6178,Female,Tablet,Side,Shopping,Evening,0,4,35.0
5566,User5566,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
7031,User7031,Male,Desktop,Top,Shopping,Night,0,2,51.0
5796,User5796,Non-Binary,Mobile,Bottom,News,Afternoon,1,3,46.0
9894,User9894,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
3086,User3086,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
8975,User8975,Male,Desktop,Side,Entertainment,Morning,0,2,40.0
1549,User1549,Female,Desktop,Top,Entertainment,Afternoon,1,1,56.0
6143,User6143,Non-Binary,Mobile,Bottom,Education,Afternoon,1,3,29.0
9090,User9090,Male,Desktop,Side,Entertainment,Morning,1,2,41.0
5860,User5860,Female,Desktop,Bottom,Entertainment,Night,1,2,40.0
2239,User2239,Female,Tablet,Bottom,Entertainment,Morning,1,0,25.0
5514,User5514,Male,Desktop,Side,Entertainment,Night,1,2,31.0
6292,User6292,Non-Binary,Tablet,Bottom,Education,Night,0,0,40.0
1454,User1454,Female,Tablet,Top,Entertainment,Morning,1,0,40.0
6308,User6308,Male,Tablet,Bottom,News,Morning,0,0,40.0
6602,User6602,Male,Desktop,Side,Entertainment,Night,1,2,40.0
4621,User4621,Female,Desktop,Top,Entertainment,Afternoon,1,1,20.0
4848,User4848,Female,Desktop,Bottom,Entertainment,Night,1,2,40.0
5955,User5955,Female,Tablet,Side,Education,Evening,1,3,42.0
2988,User2988,Female,Mobile,Side,Entertainment,Evening,0,3,42.0
9892,User9892,Female,Desktop,Side,Entertainment,Evening,1,1,51.0
5596,User5596,Male,Mobile,Side,Social Media,Afternoon,1,4,43.0
1020,User1020,Non-Binary,Mobile,Side,Education,Morning,1,0,40.0
234,User234,Female,Tablet,Bottom,Entertainment,Morning,1,0,19.0
7266,User7266,Female,Tablet,Top,Education,Afternoon,1,3,42.0
9136,User9136,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
6449,User6449,Male,Desktop,Top,Entertainment,Night,1,2,42.0
